__time,/qualisys/ship_deck_platform/pose/pose/position/z
1744113903.96891,1.742361206
1744113903.97856,1.743261475
1744113903.98931,1.743986816
1744113903.99827,1.744881348
1744113904.00972,1.745719849
1744113904.01897,1.746694946
1744113904.0286,1.747643433
1744113904.0387,1.74862146
1744113904.04858,1.749562256
1744113904.05868,1.750555298
1744113904.06876,1.751507324
1744113904.07881,1.752513794
1744113904.08917,1.753491943
1744113904.09845,1.754522705
1744113904.10869,1.755486206
1744113904.12003,1.756526245
1744113904.12891,1.757369873
1744113904.13856,1.758224487
1744113904.14893,1.759262817
1744113904.15887,1.760213013
1744113904.169,1.761244873
1744113904.17892,1.762316284
1744113904.18891,1.763265747
1744113904.20348,1.764225952
1744113904.20852,1.765174072
1744113904.21872,1.766064575
1744113904.22906,1.766998901
1744113904.23946,1.767963013
1744113904.24915,1.76873877
1744113904.25897,1.769619873
1744113904.26885,1.770449219
1744113904.27851,1.77108606
1744113904.28838,1.771684204
1744113904.2988,1.772276611
1744113904.31266,1.772728394
1744113904.31832,1.773212402
1744113904.32838,1.773591675
1744113904.33886,1.773926392
1744113904.34885,1.774657349
1744113904.35904,1.775365845
1744113904.36916,1.776392944
1744113904.37857,1.777358398
1744113904.38963,1.778430664
1744113904.39884,1.779471802
1744113904.40901,1.780514404
1744113904.41882,1.781543945
1744113904.42833,1.782749023
1744113904.45029,1.783838379
1744113904.45131,1.785261597
1744113904.45873,1.786675659
1744113904.4644,1.787994751
1744113904.48238,1.789319946
1744113904.48922,1.790288208
1744113904.4991,1.791526245
1744113904.50923,1.792684814
1744113904.51872,1.793962524
1744113904.5292,1.79524585
1744113904.53869,1.796540405
1744113904.54862,1.797795898
1744113904.55883,1.798884399
1744113904.56841,1.799862671
1744113904.57886,1.800999023
1744113904.58911,1.802044678
1744113904.59864,1.803324219
1744113904.60898,1.804352417
1744113904.61847,1.805380737
1744113904.62869,1.806451904
1744113904.63921,1.807374878
1744113904.64834,1.808434448
1744113904.6587,1.809477783
1744113904.66845,1.810593506
1744113904.67882,1.811578369
1744113904.68908,1.812486206
1744113904.69899,1.813376709
1744113904.70893,1.814360229
1744113904.71847,1.815220703
1744113904.72876,1.816134644
1744113904.73945,1.817074951
1744113904.74899,1.818001221
1744113904.75967,1.818979126
1744113904.76853,1.820000366
1744113904.77861,1.820966797
1744113904.78934,1.821799683
1744113904.79836,1.822669067
1744113904.80842,1.823602173
1744113904.81851,1.824619751
1744113904.82903,1.825565063
1744113904.8391,1.826583618
1744113904.84902,1.827476685
1744113904.85864,1.828378418
1744113904.87027,1.829126099
1744113904.8788,1.829849609
1744113904.88605,1.830597656
1744113904.89854,1.831252075
1744113904.90889,1.832063477
1744113904.91899,1.832776123
1744113904.92943,1.833644409
1744113904.93914,1.834593628
1744113904.94853,1.835469482
1744113904.95867,1.836400024
1744113904.96871,1.837370728
1744113904.9785,1.838275635
1744113904.98918,1.839238525
1744113904.99838,1.840151978
1744113905.00922,1.841161377
1744113905.01894,1.842145386
1744113905.02916,1.842956177
1744113905.0392,1.843845215
1744113905.04882,1.844735596
1744113905.05906,1.845607666
1744113905.06896,1.846545044
1744113905.07927,1.847441895
1744113905.08916,1.848353271
1744113905.09837,1.849105591
1744113905.10967,1.84989563
1744113905.11881,1.850737305
1744113905.12907,1.851446533
1744113905.13855,1.852247192
1744113905.14851,1.85317395
1744113905.15904,1.85396936
1744113905.16969,1.854784546
1744113905.17847,1.855612183
1744113905.1886,1.856290894
1744113905.19909,1.856984985
1744113905.20863,1.857750977
1744113905.22171,1.858438477
1744113905.22906,1.859074341
1744113905.23892,1.859803711
1744113905.24954,1.860621094
1744113905.25878,1.861484131
1744113905.26918,1.862197998
1744113905.27905,1.862859009
1744113905.2884,1.86353418
1744113905.31354,1.864215332
1744113905.31389,1.86486377
1744113905.31868,1.865573364
1744113905.32885,1.866156982
1744113905.33874,1.866800903
1744113905.36117,1.86742749
1744113905.36176,1.868126099
1744113905.36915,1.868718384
1744113905.39303,1.869238525
1744113905.39381,1.869821411
1744113905.39835,1.870342285
1744113905.40931,1.870859131
1744113905.41885,1.871377441
1744113905.43087,1.872000854
1744113905.43939,1.872520264
1744113905.44875,1.873033447
1744113905.45912,1.873452148
1744113905.46916,1.873749512
1744113905.48897,1.874193115
1744113905.48955,1.874637939
1744113905.49899,1.875145264
1744113905.50911,1.875596191
1744113905.51867,1.875974243
1744113905.52872,1.876356201
1744113905.53991,1.876671021
1744113905.5486,1.877007446
1744113905.55869,1.877389893
1744113905.569,1.877750977
1744113905.57981,1.878054077
1744113905.58967,1.878296997
1744113905.59885,1.87856311
1744113905.60897,1.87879126
1744113905.61865,1.879062012
1744113905.62882,1.879317749
1744113905.63928,1.879530273
1744113905.64945,1.879785645
1744113905.65908,1.880046509
1744113905.66894,1.880231201
1744113905.67855,1.880517456
1744113905.68864,1.880679932
1744113905.70014,1.880893311
1744113905.70916,1.881018433
1744113905.71841,1.881180176
1744113905.72847,1.881256714
1744113905.73908,1.881262939
1744113905.74912,1.881288574
1744113905.75867,1.881290771
1744113905.76849,1.881474243
1744113905.78027,1.88139978
1744113905.7891,1.881464966
1744113905.79836,1.881438965
1744113905.80875,1.881398804
1744113905.81843,1.881310669
1744113905.82968,1.881353271
1744113905.83892,1.881349121
1744113905.84907,1.881400879
1744113905.85867,1.881397949
1744113905.86867,1.881456177
1744113905.87843,1.88134375
1744113905.88939,1.881271729
1744113905.89887,1.881272705
1744113905.90853,1.881392334
1744113905.91896,1.881466797
1744113905.92895,1.881484741
1744113905.93867,1.881455322
1744113905.949,1.881380371
1744113905.95825,1.881349854
1744113905.96865,1.881302246
1744113905.979,1.881363647
1744113905.9847,1.881327637
1744113905.99897,1.881434692
1744113906.01555,1.881468506
1744113906.01857,1.881458252
1744113906.02864,1.881395752
1744113906.04789,1.881352295
1744113906.04827,1.881367187
1744113906.05958,1.881374512
1744113906.07885,1.881387695
1744113906.07942,1.881407593
1744113906.08931,1.881413574
1744113906.11144,1.881405029
1744113906.11213,1.881345947
1744113906.11832,1.881362915
1744113906.14307,1.881411743
1744113906.14347,1.881509277
1744113906.14837,1.881454712
1744113906.15939,1.88135498
1744113906.17573,1.881326294
1744113906.17895,1.881281982
1744113906.18893,1.881276733
1744113906.20725,1.881294678
1744113906.2129,1.881425171
1744113906.21857,1.881390259
1744113906.22886,1.881417969
1744113906.23904,1.881356201
1744113906.24874,1.88136084
1744113906.2589,1.881282227
1744113906.26897,1.881340088
1744113906.2791,1.881387451
1744113906.28889,1.881295898
1744113906.29856,1.881311768
1744113906.30889,1.881377319
1744113906.31934,1.881409912
1744113906.33575,1.881406738
1744113906.33839,1.881318604
1744113906.34857,1.881293457
1744113906.36805,1.881369507
1744113906.369,1.88135022
1744113906.37895,1.88132959
1744113906.38861,1.881319824
1744113906.39908,1.88126709
1744113906.4091,1.88121521
1744113906.41891,1.88112085
1744113906.42895,1.880877808
1744113906.43886,1.880560059
1744113906.46353,1.880223755
1744113906.46394,1.879934326
1744113906.46851,1.879575073
1744113906.47887,1.879430908
1744113906.48863,1.879158325
1744113906.49902,1.879021362
1744113906.50898,1.878487183
1744113906.5189,1.877842163
1744113906.52864,1.877109863
1744113906.53832,1.876435425
1744113906.54838,1.875536621
1744113906.55918,1.874592407
1744113906.56441,1.873579102
1744113906.57829,1.872669312
1744113906.58863,1.871660034
1744113906.59874,1.870762939
1744113906.60865,1.869625366
1744113906.61888,1.868608521
1744113906.62837,1.867473389
1744113906.63909,1.866333984
1744113906.6489,1.865063721
1744113906.65838,1.863872559
1744113906.66912,1.862560669
1744113906.67832,1.86138208
1744113906.68923,1.860179199
1744113906.69876,1.858970703
1744113906.70872,1.857648682
1744113906.71904,1.856296509
1744113906.72882,1.854976685
1744113906.739,1.853815796
1744113906.74897,1.852401123
1744113906.75906,1.851138916
1744113906.77225,1.849611206
1744113906.77918,1.848313354
1744113906.78889,1.846910034
1744113906.79378,1.845791748
1744113906.80909,1.844338623
1744113906.81831,1.843082886
1744113906.82913,1.841648071
1744113906.83923,1.840266968
1744113906.84858,1.839013672
1744113906.85878,1.837840698
1744113906.86848,1.836832275
1744113906.88368,1.835807251
1744113906.88835,1.834831787
1744113906.89858,1.833821411
1744113906.90911,1.832934937
1744113906.92008,1.831893066
1744113906.92874,1.830868286
1744113906.9389,1.829867554
1744113906.95713,1.828550659
1744113906.95849,1.827117554
1744113906.96846,1.825501587
1744113906.98861,1.823831909
1744113906.98909,1.82195813
1744113906.99873,1.820099487
1744113907.00906,1.818138672
1744113907.01381,1.816290649
1744113907.02857,1.814358521
1744113907.03843,1.812527588
1744113907.04892,1.81056897
1744113907.05832,1.808689819
1744113907.06914,1.806960083
1744113907.07868,1.805209106
1744113907.08893,1.803341797
1744113907.09882,1.801739136
1744113907.1087,1.799802002
1744113907.11878,1.798129883
1744113907.1288,1.796526855
1744113907.13901,1.794817993
1744113907.14884,1.793061157
1744113907.15831,1.791345581
1744113907.16912,1.789541016
1744113907.17903,1.787837769
1744113907.18913,1.78619751
1744113907.19842,1.784569702
1744113907.20855,1.782944336
1744113907.22911,1.781207886
1744113907.22949,1.779521973
1744113907.23922,1.777825073
1744113907.26014,1.776062866
1744113907.26045,1.774271606
1744113907.269,1.772527832
1744113907.29125,1.770822998
1744113907.29198,1.769129761
1744113907.2983,1.767465698
1744113907.3087,1.765858765
1744113907.31881,1.764013184
1744113907.32989,1.762430054
1744113907.33916,1.760719727
1744113907.34848,1.758999023
1744113907.3589,1.757154053
1744113907.36897,1.755304932
1744113907.38724,1.753411133
1744113907.38841,1.75184021
1744113907.39924,1.750152222
1744113907.40884,1.748640381
1744113907.41888,1.747281616
1744113907.42893,1.745912354
1744113907.43935,1.744595093
1744113907.44858,1.742878662
1744113907.45844,1.741189453
1744113907.46972,1.739414551
1744113907.4787,1.73765686
1744113907.48883,1.735993652
1744113907.49835,1.734372681
1744113907.50885,1.732432373
1744113907.51883,1.730645996
1744113907.52922,1.728789429
1744113907.53386,1.726789795
1744113907.54863,1.724893311
1744113907.55899,1.722806274
1744113907.56868,1.720906494
1744113907.57888,1.718920776
1744113907.58938,1.717161377
1744113907.61226,1.715364502
1744113907.61286,1.71328772
1744113907.61818,1.711420288
1744113907.62868,1.709584351
1744113907.63848,1.707670898
1744113907.64846,1.705815063
1744113907.65934,1.703751709
1744113907.66844,1.702020508
1744113907.67935,1.699997559
1744113907.68873,1.698174561
1744113907.69919,1.696511597
1744113907.70886,1.694658081
1744113907.719,1.692802734
1744113907.73945,1.691181519
1744113907.74024,1.689253296
1744113907.74914,1.687395508
1744113907.75895,1.685711304
1744113907.76923,1.683722168
1744113907.7784,1.682025146
1744113907.78917,1.680216064
1744113907.79898,1.678441284
1744113907.80916,1.676787231
1744113907.81891,1.675174927
1744113907.82962,1.673374268
1744113907.83891,1.671692383
1744113907.849,1.669739502
1744113907.86662,1.667870361
1744113907.86863,1.666192749
1744113907.87855,1.664349243
1744113907.89872,1.662825439
1744113907.89917,1.661154907
1744113907.90923,1.659428955
1744113907.91836,1.657718994
1744113907.92864,1.655956665
1744113907.93908,1.654334595
1744113907.94442,1.65266626
1744113907.95902,1.650951172
1744113907.96858,1.649248779
1744113907.97849,1.647493164
1744113907.98898,1.645869629
1744113907.99972,1.644142822
1744113908.0088,1.642515137
1744113908.02731,1.641066162
1744113908.02871,1.639378052
1744113908.03902,1.637828735
1744113908.05895,1.63613269
1744113908.05928,1.634270874
1744113908.07028,1.632595093
1744113908.07857,1.630986816
1744113908.08928,1.629416992
1744113908.0991,1.627947754
1744113908.11296,1.626391968
1744113908.11848,1.62477417
1744113908.12885,1.623218018
1744113908.13935,1.621665161
1744113908.14855,1.620040405
1744113908.15848,1.618481323
1744113908.16438,1.616905273
1744113908.17926,1.61542334
1744113908.1891,1.614
1744113908.19898,1.612531494
1744113908.20822,1.610997925
1744113908.21875,1.609515503
1744113908.22944,1.608085693
1744113908.25018,1.606636108
1744113908.25071,1.605143921
1744113908.25834,1.603512817
1744113908.26837,1.602052979
1744113908.27911,1.600505005
1744113908.28923,1.599141113
1744113908.29864,1.597832886
1744113908.30833,1.596505615
1744113908.31895,1.594986206
1744113908.32896,1.593526855
1744113908.33858,1.592097168
1744113908.34886,1.59069812
1744113908.35909,1.589253784
1744113908.36888,1.587952026
1744113908.37904,1.586532104
1744113908.38912,1.585220703
1744113908.39862,1.583813599
1744113908.40859,1.582563232
1744113908.41409,1.581369141
1744113908.42962,1.580156738
1744113908.43907,1.578900269
1744113908.44816,1.577558472
1744113908.4587,1.576255615
1744113908.46902,1.57500647
1744113908.47876,1.573822876
1744113908.48975,1.572651855
1744113908.50002,1.571567017
1744113908.50948,1.570301025
1744113908.51909,1.569020142
1744113908.52895,1.56785498
1744113908.53909,1.566843872
1744113908.5494,1.565659546
1744113908.5611,1.564670532
1744113908.5689,1.56345105
1744113908.57895,1.562253418
1744113908.58856,1.561172974
1744113908.59834,1.560017456
1744113908.60911,1.559036865
1744113908.61432,1.558093384
1744113908.62918,1.557245728
1744113908.63851,1.55604248
1744113908.64886,1.554843872
1744113908.65908,1.553782471
1744113908.67049,1.552754883
1744113908.67905,1.551918823
1744113908.68851,1.550964966
1744113908.69892,1.550030273
1744113908.70894,1.548986694
1744113908.71868,1.547937012
1744113908.72893,1.547114868
1744113908.73871,1.546251709
1744113908.74848,1.545435913
1744113908.7585,1.544628052
1744113908.76841,1.543583618
1744113908.78218,1.542777832
1744113908.7884,1.541920288
1744113908.79868,1.541222778
1744113908.80933,1.540362427
1744113908.81898,1.539684326
1744113908.82883,1.539049927
1744113908.83849,1.538183838
1744113908.84902,1.537348267
1744113908.85868,1.53655188
1744113908.86913,1.535956299
1744113908.87858,1.535316895
1744113908.88867,1.53477771
1744113908.89894,1.53406958
1744113908.90977,1.533286621
1744113908.9189,1.532651245
1744113908.92893,1.532046265
1744113908.93902,1.53149231
1744113908.94903,1.530997681
1744113908.95897,1.53034668
1744113908.96882,1.52972644
1744113908.97857,1.529056763
1744113908.98901,1.528475708
1744113908.99952,1.52795105
1744113909.00841,1.527429077
1744113909.0192,1.527050293
1744113909.02918,1.526750732
1744113909.03892,1.526232666
1744113909.04896,1.525727173
1744113909.05892,1.525128052
1744113909.06865,1.524701538
1744113909.07855,1.524295532
1744113909.08948,1.524081177
1744113909.09845,1.523731934
1744113909.10896,1.523441772
1744113909.11839,1.523035034
1744113909.12877,1.522612061
1744113909.13898,1.522219116
1744113909.14912,1.521782959
1744113909.15892,1.52137561
1744113909.16974,1.521043457
1744113909.19208,1.520667847
1744113909.19308,1.520386597
1744113909.19844,1.520180908
1744113909.20888,1.519890015
1744113909.21924,1.519700317
1744113909.22846,1.51943689
1744113909.23957,1.519333374
1744113909.24896,1.519300049
1744113909.25828,1.519294312
1744113909.26898,1.519391235
1744113909.28537,1.519179565
1744113909.28912,1.519145386
1744113909.29902,1.519110352
1744113909.31765,1.519217651
1744113909.31824,1.519207031
1744113909.32857,1.519206665
1744113909.33863,1.519208008
1744113909.34921,1.519178467
1744113909.35872,1.51920752
1744113909.38144,1.519264038
1744113909.38185,1.519219849
1744113909.38861,1.519192383
1744113909.41421,1.519178833
1744113909.41477,1.519066284
1744113909.41885,1.519081665
1744113909.42911,1.519143433
1744113909.44627,1.519348145
1744113909.44839,1.519375122
1744113909.45839,1.519264648
1744113909.47862,1.519145874
1744113909.47897,1.519102539
1744113909.48976,1.519085815
1744113909.51023,1.519139038
1744113909.5111,1.519228027
1744113909.519,1.519234863
1744113909.54252,1.519281738
1744113909.54298,1.519212158
1744113909.54832,1.519156616
1744113909.57486,1.519120605
1744113909.57533,1.519184448
1744113909.57835,1.519230591
1744113909.58401,1.519297974
1744113909.59888,1.519252441
1744113909.60897,1.519139648
